SKU;EAN;Nazwa;Marka;Kategoria;Cena_brutto_PLN;Cena_netto_PLN;VAT_procent;Cena_poprzednia;Cena_zakupu;Stan;Waga_kg;Zdjecia_URL;Krotki_opis;Opis_HTML;ID_dostawcy;Zrodlo
HSP-2;5905247685575;Ładownica Fobus HSP-2 na kajdanki łańcuszkowe i zawiasowe;Fobus;*Kategoria tymczasowa;118;95.93;23;;;0;0.115;https://hurt.sharg.pl/hpeciai/e27a5c75382d2ade313069f398a1ae5e/124684_2.webp|https://hurt.sharg.pl/hpeciai/48f274ae5b4105ec931cfc5dd4e1e51c/124684_4.webp;;;124684;sharg
32374;8447205089836;Nóż Martinez Albainox Black Strung, Black/Satin 3Cr13Mov (32374);Martinez Albainox;Hobby/Militaria i strzelectwo/Noże i akcesoria;33;26.83;23;;;3;0.127;https://hurt.sharg.pl/hpeciai/608645d08de0c5ae72be46769be71c28/124685_5.jpg|https://hurt.sharg.pl/hpeciai/3fdf04999eae42d534e8db1a29fdb379/124685_1.webp|https://hurt.sharg.pl/hpeciai/c88c4a32eb1c6ff2c2af6e98518c2cb1/124685_2.jpg;;;124685;sharg
32344;8447205089492;Noże do rzucania Martinez Albainox Skull Set 3 szt Black Paracord, Black 3Cr13Mov (32344);Martinez Albainox;*Kategoria tymczasowa;73;59.35;23;;;0;0.223;https://hurt.sharg.pl/hpeciai/bdbdd3a9c215dc253671358f760a6bc8/124686_2.webp|https://hurt.sharg.pl/hpeciai/f623efeb5d2e199c1318a38205ab82a8/124686_3.webp|https://hurt.sharg.pl/hpeciai/d6d7d31db11e7eeae42373e5c1fced78/124686_4.webp|https://hurt.sharg.pl/hpeciai/9b7396fcda5d4698075291e6c79cfd09/124686_5.webp|https://hurt.sharg.pl/hpeciai/40ca7e3c1ed7e14a6720a657ba1d52d1/124686_6.webp;Skulls Set 3 szt Black Paracord, Black3Cr13Mov – zestaw noży do rzucania typu dart o konstrukcji full tang, wykonanych ze stali nierdzewnej i owiniętych czarnym paracordem. W komplecie nylonowa pochwa transportowa z przegrodami.;"<p style=""text-align: justify;"" data-start=""395"" data-end=""989""><strong>Skulls Set 3 szt Black Paracord, Black </strong>to zestaw funkcjonalnych noży do rzucania, zaprojektowany z myślą o użytkownikach poszukujących prostych, lecz solidnych narzędzi treningowych. Dzięki jednoczęściowej konstrukcji<span> </span><strong data-start=""642"" data-end=""655"">full tang</strong><span> </span>oraz stali nierdzewnej<span> </span><strong data-start=""679"" data-end=""691"">3Cr13MoV</strong>, każdy z noży oferuje trwałość i odporność niezbędną do wielokrotnego użytkowania w warunkach kontrolowanych i terenowych. Symetryczny kształt głowni typu<span> </span><strong data-start=""847"" data-end=""855"">dart</strong><span> </span>wspiera płynny, stabilny lot oraz precyzyjne osadzanie w celu, co pozwala użytkownikowi skoncentrować się na technice i rytmie rzutu. Część chwytna została owinięta<span> <strong>czarnym </strong></span><strong data-start=""1022"" data-end=""1044"">paracordem</strong>, który zwiększa komfort i kontrolę przy rzucie, a jednocześnie tłumi drgania po kontakcie z powierzchnią. Głownia ozdobiona motywem czaszki. Minimalistyczna forma i zbalansowany stosunek masy do długości zapewniają intuicyjne wyczucie trajektorii – bez względu na poziom doświadczenia. Całość uzupełnia<span> </span><strong data-start=""1313"" data-end=""1346"">pochwa z nylonu balistycznego</strong><span> </span>z trzema oddzielnymi komorami, umożliwiająca bezpieczny transport i szybki dostęp. Zestaw Skull to praktyczne rozwiązanie dla osób rozpoczynających przygodę z nożami do rzucania, jak i dla średniozaawansowanych użytkowników, którzy cenią prostotę i niezawodność.</p> <p style=""text-align: justify;"" data-start=""395"" data-end=""989""><strong>3Cr13MoV</strong><span> </span><span>to martenzytyczna stal chromowa, która została wzbogacona o molibden (Mo) i wanad (V) w celu poprawy jej właściwości użytkowych. Typowy skład chemiczny obejmuje około </span><strong>0.26-0.35%</strong><span> węgla (C), </span><strong>12.5-14.5%</strong><span> chromu (Cr), </span><strong>0.4-0.6%</strong><span> molibdenu (Mo) oraz </span><strong>0.1-0.2%</strong><span> wanadu (V). Dodatek chromu zapewnia odporność na korozję, natomiast molibden zwiększa hartowność, wytrzymałość na wysokie temperatury i odporność na korozję wżerową. Wanad przyczynia się do zwiększenia twardości, odporności na ścieranie i drobnoziarnistości struktury stali. </span><strong>3Cr13MoV</strong><span> jest stosowana do produkcji noży (często spotykana w nożach składanych i myśliwskich), narzędzi medycznych i innych zastosowań, gdzie wymagana jest dobra kombinacja odporności na korozję, twardości i wytrzymałości. Jest to ulepszona wersja stali 3Cr13, oferująca lepsze trzymanie ostrości i ogólną trwałość.</span></p> <p style=""text-align: justify;"" data-start=""395"" data-end=""989""><span><strong data-start=""1617"" data-end=""1628"">Głownia - </strong>każdy z noży posiada symetryczny profil <strong data-start=""1671"" data-end=""1679"">dart</strong>, zoptymalizowany pod kątem stabilności toru lotu i powtarzalności rzutu. Ostrza wykonane ze stali <strong data-start=""1778"" data-end=""1790"">3Cr13MoV</strong> oferują odporność na pęknięcia, łatwość ostrzenia oraz wytrzymałość niezbędną przy uderzeniach w twarde powierzchnie. <strong data-start=""1909"" data-end=""1942"">Czarna powłoka ochronna </strong>ogranicza widoczność mikrozarysowań i ułatwia pielęgnację ostrzy. Konstrukcja <strong data-start=""2021"" data-end=""2034"">full tang</strong> wzmacnia sztywność i trwałość całej bryły, eliminując słabe punkty na styku głowni i rękojeści. Jednolity kształt pozwala na uniwersalne trzymanie i łatwe dostosowanie chwytu do różnych technik rzutu. Centralne wyważenie wspomaga płynność ruchu i zwiększa precyzję działania.</span></p> <p style=""text-align: justify;"" data-start=""395"" data-end=""989""><span><strong>Rękojeść</strong> każdego noża stanowi przedłużenie korpusu stalowego, bez osobnych okładzin, co zapewnia wysoką trwałość oraz łatwość konserwacji. <strong>Czarny </strong><strong data-start=""2466"" data-end=""2485"">paracord</strong> owinięty wokół części chwytnej nie tylko poprawia ergonomię, lecz również zmniejsza ryzyko poślizgu w dłoni. Zakończenie ozdobione motywem graficznym czaszki. Brak zbędnych elementów wystających eliminuje ryzyko zaczepienia w trakcie rzutu, ułatwiając pracę techniczną oraz transport. W zestawie znajduje się <strong data-start=""2745"" data-end=""2785"">nylonowa pochwa z trzema przegrodami</strong>, umożliwiająca bezpieczne przenoszenie wszystkich trzech noży oraz szybki dostęp podczas treningu. To praktyczny i trwały zestaw dla osób, które szukają noży do nauki i doskonalenia umiejętności w dziedzinie precyzyjnego rzucania.</span></p> <p style=""text-align: justify;""><strong>Dane techniczne:<br></strong>Numer produktu: 32344<br>Nazwa: Skulls Set 3 szt Black Paracord, Black</p> <p style=""text-align: justify;"">Długość całkowita: 170<span>.0</span><span> </span>mm /<span> 6</span><span>.69</span><span>""</span><br>Długość głowni:<span> 90</span><span>.0 mm</span><span> </span>/ 3<span>.54""</span><br>Grubość głowni: 2.68 mm / 0.11""<br>Długość rękojeści: 80.0 mm / 3.15""<br>Grubość rękojeści: b.d.<br>Waga:<span> 55.5</span><span> g</span><span> </span>/<span> 1.96</span><span> </span><span>oz</span></p> <p style=""text-align: justify;"">Materiał głowni: 3Cr13MoV<br>Twardość głowni: b.d.<br>Szlif głowni: Flat<br>Wykończenie głowni: Black coating</p> <p style=""text-align: justify;"">Materiał rękojeści: <span>3Cr13MoV / Paracord</span><br>Kolor / wykończenie rękojeści: Black</p> <p style=""text-align: justify;"">Pochwa (kabura): Nylon<br>Akcesoria dodatkowe: Brak</p> <p style=""text-align: justify;""><span>Designer: Martinez Albainox</span><br><span>Marka: Martinez Albainox</span><br><span>Producent: Martinez Albainox S.L.U., Hiszpania</span><br><span>Kraj pochodzenia: b.d.</span></p> <p style=""text-align: justify;"">Opracowanie: firma<span> </span><strong>Sharg®</strong></p>";124686;sharg
32320-F;8447205089256;Nóż Martinez Albainox Satin 3Cr13Mov (32320-F);Martinez Albainox;Hobby/Militaria i strzelectwo/Noże i akcesoria;108;87.8;23;;;3;0.05;https://hurt.sharg.pl/hpeciai/5fb70f6089d53f07b5942decc113db4b/124687_1.png;;;124687;sharg
32318-F;8447205089218;Nóż Martinez Albainox Satin Finish 3Cr13Mov (32318-F);Martinez Albainox;Hobby/Militaria i strzelectwo/Noże i akcesoria;108;87.8;23;;;3;0.05;https://hurt.sharg.pl/hpeciai/7f69eb2c3313d83678c97b38d079ef86/124688_1.png;;;124688;sharg
32316;8447205089188;Nóż skladany Martinez Albainox 2-in-1 Tactical Black Rubberized Fiber, Black 3Cr13Mov  (32316);Martinez Albainox;Hobby/Militaria i strzelectwo/Noże i akcesoria;98;79.67;23;;;3;0.327;https://hurt.sharg.pl/hpeciai/16dd317205bf124d777d8ff6b91da305/124689_2.webp|https://hurt.sharg.pl/hpeciai/165625807be33e6230f3ef1ea279ddde/124689_5.webp;;;124689;sharg
32301;8447205089034;Nóż Martinez Albainox Deportivo Green Strung, Satin 3Cr13Mov (32301);Martinez Albainox;*Kategoria tymczasowa;38;30.89;23;;;0;0.05;https://hurt.sharg.pl/hpeciai/c42f51d71f6cd522c41a807a75d6afce/124690_1.png;;;124690;sharg
32287;8447205088891;Nóż Martinez Albainox Midway Black ABS, Black 3Cr13Mov (32287);Martinez Albainox;Hobby/Militaria i strzelectwo/Noże i akcesoria;75;60.98;23;;;4;0.268;https://hurt.sharg.pl/hpeciai/e2c9c02b9e208df4c5a94206c5b48031/124691_1.webp|https://hurt.sharg.pl/hpeciai/1fc2a101f8b42ba9ba8d541d20f280ce/124691_3.webp|https://hurt.sharg.pl/hpeciai/72d2d3c501643d54d05703e42714b749/124691_6.webp;;;124691;sharg
40067;2010000226070;Lejek do piersiówki Barbaric Inox steel (40067);Barbaric by Martinez Albainox;*Kategoria tymczasowa;12;9.76;23;;;0;0.05;https://hurt.sharg.pl/hpeciai/eebe8a8782b220223457a37e2eb4747c/124698_1.png;;"<p><strong>Lejek do piersiówki Barbaric Inox steel (40067)</strong> to praktyczny dodatek, który ułatwia wygodne i precyzyjne napełnianie piersiówki bez rozlewania zawartości. Model marki <strong>ALBAINOX</strong> został wykonany z trwałej <strong>stali inox</strong>, dzięki czemu dobrze sprawdza się w codziennym użytkowaniu. </p>  <p><strong>Konstrukcja</strong> – niewielka średnica i lekka forma sprawiają, że lejek jest poręczny oraz łatwy do przechowywania razem z piersiówką. <strong>Chromowane</strong> wykończenie nadaje mu estetyczny wygląd i ułatwia utrzymanie akcesorium w czystości.</p>  <p><strong>Materiał</strong> – zastosowanie <strong>stali nierdzewnej inox</strong> zwiększa odporność na codzienne użytkowanie i pozwala zachować trwałość przez długi czas. To funkcjonalne akcesorium do piersiówki, które sprawdzi się zarówno jako uzupełnienie własnego zestawu, jak i praktyczny dodatek na prezent.</p>  <p><strong>Dane techniczne:</strong><br /> Numer produktu: 40067<br /> Nazwa: Lejek / Funnel<br /> Rodzaj produktu: akcesorium do piersiówki<br /> Marka: ALBAINOX<br /> Materiał: stal inox<br /> Średnica: 32.0 mm / 1.26""<br /> Kolor: chromowany<br /> Waga: 5.0 g / 0.18 oz<br /> Opakowanie: pudełko kartonowe</p>  <p>Opracowanie: firma <strong>Sharg&reg;</strong></p>";124698;sharg
40004;8435119751024;Kubek teleskopowy z karabińczykiem Barbaric Steel (40004);Barbaric by Martinez Albainox;*Kategoria tymczasowa;40;32.52;23;;;0;0.05;https://hurt.sharg.pl/hpeciai/aa17d26a44b7d989dc925e0b62c115d6/124699_1.png;;;124699;sharg
JW375-123;5905247685254;Pociski ołowiane ACP-Sport Conical Pietta .375, 50 szt. (JW375-123);ACP-Sport;*Kategoria tymczasowa;53;43.09;23;;;18;0.434;https://hurt.sharg.pl/hpeciai/d5ec295e52183b6e784f734d03b6896e/124700_1.webp|https://hurt.sharg.pl/hpeciai/9a51fbfae960dc17ddada7e27e07c566/124700_2.webp|https://hurt.sharg.pl/hpeciai/3d2fa0da3373568e9ef816e84ae5c60f/124700_3.webp;;;124700;sharg
39048;8447205125497;Gwizdek sygnalizacyjny Barbaric z łańcuszkiem Green ABS (39048);Barbaric by Martinez Albainox;*Kategoria tymczasowa;4.5;3.66;23;;;0;0.05;https://hurt.sharg.pl/hpeciai/c9ffb49a281a751b44e352d776ffd1f3/124701_1.png;;;124701;sharg
39028;8447205125220;Kieliszek Tole 10 Imperial Skull Resin (39028);Tole10 Imperial by Martinez Albainox;*Kategoria tymczasowa;25;20.33;23;;;0;0.05;https://hurt.sharg.pl/hpeciai/3637698b0f99ed41e26523173b087791/124702_1.png;;;124702;sharg
34984;8447205109749;Saszetka na broń Barbaric Fanny Pack Black Nylon 600D (34984);Barbaric by Martinez Albainox;*Kategoria tymczasowa;108;87.8;23;;;0;0.05;https://hurt.sharg.pl/hpeciai/f18caf90765f4a9e0dd4c4c730ebfbd8/124703_1.png;Fanny Pack Weapon Pouch Black Nylon 600D (34984) – taktyczna nerka Barbaric do skrytego przenoszenia broni krótkiej, wyposażona w system szybkiego dostępu, panele MOLLE i kieszenie organizacyjne. Dyskretna, wytrzymała i w pełni funkcjonalna.;"<p style=""text-align: justify;"" data-start=""403"" data-end=""873""><strong data-start=""420"" data-end=""468"">Barbaric Fanny Pack Black Nylon 600D (34984)</strong> to taktyczna nerka opracowana dla użytkowników, którzy potrzebują szybkiego i bezpiecznego dostępu do <strong data-start=""571"" data-end=""589"">broni krótkiej</strong> oraz niezbędnego wyposażenia EDC. Zastosowanie wytrzymałego materiału <strong data-start=""660"" data-end=""674"">nylon 600D</strong> gwarantuje wysoką odporność na przetarcia, wilgoć i intensywne użytkowanie, co czyni ten model niezawodnym elementem osobistego zestawu taktycznego – zarówno w warunkach miejskich, jak i terenowych. Główna komora przystosowana do skrytego przenoszenia broni posiada <strong data-start=""942"" data-end=""975"">obustronny zamek błyskawiczny</strong>, umożliwiający szybkie dobycie zawartości w sytuacjach wymagających natychmiastowej reakcji. <strong data-start=""1069"" data-end=""1089"">Pozostałe kieszenie</strong> pomieszczą dodatkowe akcesoria takie jak magazynek, multitool, latarka czy dokumenty. Z przodu umieszczono <strong data-start=""1197"" data-end=""1212"">panel MOLLE</strong>, pozwalający na łatwe rozbudowanie konfiguracji o kolejne moduły zgodne ze standardem – idealne rozwiązanie dla użytkowników wymagających pełnej personalizacji swojego ekwipunku. Tylna część nerki pokryta jest miękką, wyściełaną warstwą, która podnosi komfort noszenia, nawet przy pełnym załadunku. <strong data-start=""1692"" data-end=""1719"">Regulowany pas biodrowy</strong> z klamrą typu fastex zapewnia pewne dopasowanie do sylwetki i stabilność w ruchu. Model 34984 to profesjonalne, ale zarazem dyskretne rozwiązanie do skrytego przenoszenia – przeznaczone dla <strong data-start=""1912"" data-end=""1937"">funkcjonariuszy służb</strong>, <strong data-start=""1939"" data-end=""1963"">strzelców sportowych</strong>, <strong data-start=""1965"" data-end=""1979"">operatorów</strong> oraz <strong data-start=""1985"" data-end=""2015"">cywilnych użytkowników EDC</strong>, którzy cenią <strong data-start=""2030"" data-end=""2088"">taktyczną funkcjonalność, szybkość dostępu i ergonomię</strong>.</p> <p><strong>Dane techniczne:</strong><br>Numer produktu: 34984<br>Nazwa produktu: Fanny Pack Weapon Pouch Black Nylon 600D</p> <p>Wymiary: 470.0 mm x 170.0 mm x 90.0 mm / 18.5"" x 6.69"" x 3.54""<br>Materiał:<span> Nylon 600D</span><br>Kolor: Black<br>Waga: 315<span>.0</span><span> </span>g / 11<span>.1</span><span> </span>oz</p> <p>Designer: Martinez Albainox<br>Marka: Barbaric<br>Producent: Martinez Albainox S.L.U., Hiszpania<br>Kraj pochodzenia: b.d.</p> <p>Opracowanie: firma<span> </span><strong>Sharg®</strong></p> <p style=""text-align: justify;"" data-start=""2091"" data-end=""2624""> </p>";124703;sharg
34931-VE;8447205108759;Nerka Barbaric Fanny Pack Green Canvas (34931-VE);Barbaric by Martinez Albainox;*Kategoria tymczasowa;33;26.83;23;;;9;0.05;https://hurt.sharg.pl/hpeciai/295c28de1625b6df8f9ea47f481b696e/124704_1.png;Barbaric Fanny Pack Green Canvas (34931-VE) – kompaktowa nerka Barbaric z odpornego na przetarcia materiału, regulowanym pasem i wieloma kieszeniami. Lekka, wygodna i funkcjonalna – idealna do miasta i na outdoor.;"<p style=""text-align: justify;"" data-start=""350"" data-end=""841""><strong>Barbaric Fanny Pack Green Canvas (34931-VE)</strong> od marki <strong data-start=""405"" data-end=""417"">Barbaric</strong> to lekka i ergonomiczna nerka przeznaczona do codziennego użytku oraz aktywności terenowych. Jej kompaktowa konstrukcja pozwala na wygodne przenoszenie najważniejszych przedmiotów – od portfela i dokumentów po telefon, klucze i niewielkie narzędzia EDC. Dzięki dobrze przemyślanemu układowi kieszeni użytkownik zyskuje szybki dostęp do zawartości bez konieczności zdejmowania torby, co zwiększa komfort użytkowania w ruchu. Całość wykonana została z wytrzymałego materiału odpornego na przetarcia i wilgoć, zapewniającego wysoką trwałość również przy częstym noszeniu w warunkach terenowych. <strong data-start=""1011"" data-end=""1038"">Regulowany pas biodrowy</strong> z klamrą typu <strong data-start=""1053"" data-end=""1063"">fastex</strong> gwarantuje stabilność i możliwość dopasowania do różnych sylwetek, także podczas intensywnego ruchu – np. biegania, jazdy na rowerze czy aktywności górskich.</p> <p style=""text-align: justify;"" data-start=""1224"" data-end=""1496""><strong data-start=""1224"" data-end=""1257"">Stonowana zielona kolorystyka</strong> nadaje nerce uniwersalny charakter – doskonale komponuje się z odzieżą w stylu miejskim, sportowym i militarnym. Model 34931-VE to idealny wybór dla osób aktywnych, które cenią sobie <strong data-start=""1438"" data-end=""1474"">mobilność, dostępność i trwałość</strong> w praktycznej formie. Nerka została uszyta z odpornego na ścieranie materiału o zwiększonej odporności na wilgoć. Jej <strong data-start=""1643"" data-end=""1663"">kompaktowa forma</strong> zapewnia wygodę noszenia nawet przez dłuższy czas, a <strong data-start=""1717"" data-end=""1734"">główna komora</strong> oraz dodatkowe kieszenie pozwalają na logiczne uporządkowanie drobnych akcesoriów. <strong data-start=""1818"" data-end=""1840"">Zamek błyskawiczny</strong> z uchwytem ułatwia szybki dostęp do wnętrza, również w rękawicach. <strong data-start=""1908"" data-end=""1926"">Regulowany pas</strong> biodrowy zapinany na <strong data-start=""1948"" data-end=""1970"">klamrę typu fastex</strong> zapewnia stabilność i wygodne dopasowanie – niezależnie od aktywności. Funkcjonalność modelu uzupełnia jego <strong data-start=""2079"" data-end=""2097"">niewielka masa</strong>, co czyni go doskonałym wyborem do użytkowania na co dzień, podczas spacerów, wyjazdów lub treningów na świeżym powietrzu.</p> <p style=""text-align: justify;""><strong>Dane techniczne:</strong><br>Numer produktu: 34931-VE<br>Nazwa produktu: Barbaric Fanny Pack Green Canvas</p> <p style=""text-align: justify;"">Wymiary: 180.0 mm x 110.0 mm x 190.0 mm / 7.09"" x 4.33"" x 7.48""<br>Materiał:<span> Canvas</span><br>Kolor: Green<br>Waga: 103<span>.0</span><span> </span>g / 3<span>.63</span><span> </span>oz</p> <p style=""text-align: justify;"">Designer: Martinez Albainox<br>Marka: Barbaric<br>Producent: Martinez Albainox S.L.U., Hiszpania<br>Kraj pochodzenia: b.d.</p> <p style=""text-align: justify;"">Opracowanie: firma<span> </span><strong>Sharg®</strong></p>";124704;sharg
34931-NE;8447205108742;Nerka Barbaric Fanny Pack Black Canvas (34931-NE);Barbaric by Martinez Albainox;*Kategoria tymczasowa;33;26.83;23;;;2;0.05;https://hurt.sharg.pl/hpeciai/20a8d1a50b1a3ec8ccd415b88a11b1a1/124705_1.png;Barbaric Fanny Pack Black Canvas (34931-NE) – kompaktowa nerka Barbaric z odpornego na przetarcia materiału, regulowanym pasem i wieloma kieszeniami. Lekka, wygodna i funkcjonalna – idealna do miasta i na outdoor.;"<p style=""text-align: justify;"" data-start=""350"" data-end=""841""><strong>Barbaric Fanny Pack Black Canvas (34931-NE)</strong> od marki <strong data-start=""405"" data-end=""417"">Barbaric</strong> to lekka i ergonomiczna nerka przeznaczona do codziennego użytku oraz aktywności terenowych. Jej kompaktowa konstrukcja pozwala na wygodne przenoszenie najważniejszych przedmiotów – od portfela i dokumentów po telefon, klucze i niewielkie narzędzia EDC. Dzięki dobrze przemyślanemu układowi kieszeni użytkownik zyskuje szybki dostęp do zawartości bez konieczności zdejmowania torby, co zwiększa komfort użytkowania w ruchu. Całość wykonana została z wytrzymałego materiału odpornego na przetarcia i wilgoć, zapewniającego wysoką trwałość również przy częstym noszeniu w warunkach terenowych. <strong data-start=""1011"" data-end=""1038"">Regulowany pas biodrowy</strong> z klamrą typu <strong data-start=""1053"" data-end=""1063"">fastex</strong> gwarantuje stabilność i możliwość dopasowania do różnych sylwetek, także podczas intensywnego ruchu – np. biegania, jazdy na rowerze czy aktywności górskich.</p> <p style=""text-align: justify;"" data-start=""1224"" data-end=""1496""><strong data-start=""1224"" data-end=""1257"">Stonowana czarna kolorystyka</strong> nadaje nerce uniwersalny charakter – doskonale komponuje się z odzieżą w stylu miejskim, sportowym i militarnym. Model 34931-NE to idealny wybór dla osób aktywnych, które cenią sobie <strong data-start=""1438"" data-end=""1474"">mobilność, dostępność i trwałość</strong> w praktycznej formie. Nerka została uszyta z odpornego na ścieranie materiału o zwiększonej odporności na wilgoć. Jej <strong data-start=""1643"" data-end=""1663"">kompaktowa forma</strong> zapewnia wygodę noszenia nawet przez dłuższy czas, a <strong data-start=""1717"" data-end=""1734"">główna komora</strong> oraz dodatkowe kieszenie pozwalają na logiczne uporządkowanie drobnych akcesoriów. <strong data-start=""1818"" data-end=""1840"">Zamek błyskawiczny</strong> z uchwytem ułatwia szybki dostęp do wnętrza, również w rękawicach. <strong data-start=""1908"" data-end=""1926"">Regulowany pas</strong> biodrowy zapinany na <strong data-start=""1948"" data-end=""1970"">klamrę typu fastex</strong> zapewnia stabilność i wygodne dopasowanie – niezależnie od aktywności. Funkcjonalność modelu uzupełnia jego <strong data-start=""2079"" data-end=""2097"">niewielka masa</strong>, co czyni go doskonałym wyborem do użytkowania na co dzień, podczas spacerów, wyjazdów lub treningów na świeżym powietrzu.</p> <p style=""text-align: justify;""><strong>Dane techniczne:</strong><br>Numer produktu: 34931-NE<br>Nazwa produktu: Barbaric Fanny Pack Black Canvas</p> <p style=""text-align: justify;"">Wymiary: 180.0 mm x 110.0 mm x 190.0 mm / 7.09"" x 4.33"" x 7.48""<br>Materiał:<span> Canvas</span><br>Kolor: Black<br>Waga: 103<span>.0</span><span> </span>g / 3<span>.63</span><span> </span>oz</p> <p style=""text-align: justify;"">Designer: Martinez Albainox<br>Marka: Barbaric<br>Producent: Martinez Albainox S.L.U., Hiszpania<br>Kraj pochodzenia: b.d.</p> <p style=""text-align: justify;"">Opracowanie: firma<span> </span><strong>Sharg®</strong></p>";124705;sharg
34912;8447205108407;Nerka Barbaric Fanny Pack Green Canvas (34912);Barbaric by Martinez Albainox;*Kategoria tymczasowa;35;28.46;23;;;4;0.05;https://hurt.sharg.pl/hpeciai/4f68930cbe717161c274bc7576dfc925/124706_1.png;Barbaric Fanny Pack Green Canvas (34912) – kompaktowa nerka Barbaric z odpornego na przetarcia materiału, regulowanym pasem i wieloma kieszeniami. Lekka, wygodna i funkcjonalna – idealna do miasta i na outdoor.;"<p style=""text-align: justify;"" data-start=""350"" data-end=""841""><strong>Barbaric Fanny Pack Green Canvas (34912)</strong> od marki <strong data-start=""405"" data-end=""417"">Barbaric</strong> to lekka i ergonomiczna nerka przeznaczona do codziennego użytku oraz aktywności terenowych. Jej kompaktowa konstrukcja pozwala na wygodne przenoszenie najważniejszych przedmiotów – od portfela i dokumentów po telefon, klucze i niewielkie narzędzia EDC. Dzięki dobrze przemyślanemu układowi kieszeni użytkownik zyskuje szybki dostęp do zawartości bez konieczności zdejmowania torby, co zwiększa komfort użytkowania w ruchu. Całość wykonana została z wytrzymałego materiału odpornego na przetarcia i wilgoć, zapewniającego wysoką trwałość również przy częstym noszeniu w warunkach terenowych. <strong data-start=""1011"" data-end=""1038"">Regulowany pas biodrowy</strong> z klamrą typu <strong data-start=""1053"" data-end=""1063"">fastex</strong> gwarantuje stabilność i możliwość dopasowania do różnych sylwetek, także podczas intensywnego ruchu – np. biegania, jazdy na rowerze czy aktywności górskich.</p> <p style=""text-align: justify;"" data-start=""1224"" data-end=""1496""><strong data-start=""1224"" data-end=""1257"">Stonowana zielona kolorystyka</strong> nadaje nerce uniwersalny charakter – doskonale komponuje się z odzieżą w stylu miejskim, sportowym i militarnym. Model 34912 to idealny wybór dla osób aktywnych, które cenią sobie <strong data-start=""1438"" data-end=""1474"">mobilność, dostępność i trwałość</strong> w praktycznej formie. Nerka została uszyta z odpornego na ścieranie materiału o zwiększonej odporności na wilgoć. Jej <strong data-start=""1643"" data-end=""1663"">kompaktowa forma</strong> zapewnia wygodę noszenia nawet przez dłuższy czas, a <strong data-start=""1717"" data-end=""1734"">główna komora</strong> oraz dodatkowe kieszenie pozwalają na logiczne uporządkowanie drobnych akcesoriów. <strong data-start=""1818"" data-end=""1840"">Zamek błyskawiczny</strong> z uchwytem ułatwia szybki dostęp do wnętrza, również w rękawicach. <strong data-start=""1908"" data-end=""1926"">Regulowany pas</strong> biodrowy zapinany na <strong data-start=""1948"" data-end=""1970"">klamrę typu fastex</strong> zapewnia stabilność i wygodne dopasowanie – niezależnie od aktywności. Funkcjonalność modelu uzupełnia jego <strong data-start=""2079"" data-end=""2097"">niewielka masa</strong>, co czyni go doskonałym wyborem do użytkowania na co dzień, podczas spacerów, wyjazdów lub treningów na świeżym powietrzu.</p> <p style=""text-align: justify;""><strong>Dane techniczne:</strong><br>Numer produktu: 34912<br>Nazwa produktu: Barbaric Fanny Pack Green Canvas</p> <p style=""text-align: justify;"">Wymiary: 200.0 mm x 140.0 mm x 120.0 mm / 7.87"" x 5.51"" x 4.72""<br>Materiał:<span> Canvas</span><br>Kolor: Green<br>Waga: 112<span>.0</span><span> </span>g / 3<span>.95</span><span> </span>oz</p> <p style=""text-align: justify;"">Designer: Martinez Albainox<br>Marka: Barbaric<br>Producent: Martinez Albainox S.L.U., Hiszpania<br>Kraj pochodzenia: b.d.</p> <p style=""text-align: justify;"">Opracowanie: firma<span> </span><strong>Sharg®</strong></p>";124706;sharg
33928;8447205097411;Kubek Barbaric Steel 0,2 l (33928);Barbaric by Martinez Albainox;*Kategoria tymczasowa;23;18.7;23;;;14;0.05;https://hurt.sharg.pl/hpeciai/d14fc4af820eeea907d07548ea86aa2b/124707_1.png;;;124707;sharg
33897;8447205096957;Gwizdek Barbaric Black/Orange ABS na czarnej lince (33897);Barbaric by Martinez Albainox;*Kategoria tymczasowa;4.5;3.66;23;;;0;0.05;https://hurt.sharg.pl/hpeciai/43bf715d6d74be38738b580b455418c3/124708_1.png;;;124708;sharg
33894;8447205096858;Brelok z kompasem Barbaric Gray ABS (33894);Barbaric by Martinez Albainox;*Kategoria tymczasowa;3.5;2.85;23;;;43;0.05;https://hurt.sharg.pl/hpeciai/febd71e547e338ee90cfb80694457cad/124709_1.png;;;124709;sharg
33891;8447205094595;Kompas Barbaric Pocket Silver Aluminum Ø 4.3 cm (33891);Barbaric by Martinez Albainox;*Kategoria tymczasowa;6;4.88;23;;;5;0.05;https://hurt.sharg.pl/hpeciai/3792f371e4cab9f3b5493de808b7106c/124710_1.png;;;124710;sharg
