SKU;EAN;Nazwa;Marka;Kategoria;Cena_brutto_PLN;Cena_netto_PLN;VAT_procent;Cena_poprzednia;Cena_zakupu;Stan;Waga_kg;Zdjecia_URL;Krotki_opis;Opis_HTML;ID_dostawcy;Zrodlo
4671;5905247644770;Śruba zawiasu lufy Pietta Smith Carbine .50 cal (4671);Pietta Firearms;Artykuły dla dorosłych > Broń > Broń palna;30;24.39;23;21;;7;0.012;https://hurt.sharg.pl/hpeciai/179b77c3f8a6c6b8a4dca205ab85b97b/111447_2.jpg|https://hurt.sharg.pl/hpeciai/e9808d24ed54c6a6cb04d43f6191e016/111447_1.jpg;4671 (serwis) śruba zawiasu lufy włoskiej firmy Pietta do karabinów czarnoprochowych Smith Carbine Cavalry (SMT50) oraz Smith Carbine Artillery (SMTA50)...;"<p style=""margin: 0pt; text-align: justify;""><strong>4671</strong> (serwis) śruba zawiasu lufy włoskiej firmy <strong>Pietta</strong> do karabinów czarnoprochowych <strong>Smith Carbine Cavalry</strong> (SMT50) oraz <strong>Smith Carbine Artillery</strong> (SMTA50).</p> <p><strong>Dane techniczne:<br /></strong>Schemat rewolweru: Smith Carbine .50 cal<br />Numer produktu: 4671<br />Nazwa części: Action to Barrel Hinge Screw Smith<br />Numer na schemacie: 20<br />Producent: Pietta, Włochy</p> <p>Opracowanie: firma <strong>Sharg®</strong> wyłączny importer</p>";111447;sharg
4672;5905247644763;Kominek do karabinu Pietta Smith Carbine .50 cal (4672);Pietta Firearms;Artykuły dla dorosłych > Broń > Broń palna;30;24.39;23;21;;1;0.007;https://hurt.sharg.pl/hpeciai/f40d34d56560c5ee905cc4d1217a6350/111448_1.jpg|https://hurt.sharg.pl/hpeciai/f54101f273237e709ef8c98c8e2202b9/111448_2.jpg;4672 (serwis) kominek stalowy włoskiej firmy Pietta do karabinów czarnoprochowych Smith Carbine Cavalry (SMT50) oraz Smith Carbine Artillery (SMTA50). Podczas wymiany zalecane jest nałożenie smaru miedziowego na gwint kominka w celu uniknięcia zapieczeń..;"<p style=""margin: 0pt; text-align: justify;""><strong>4672</strong> (serwis) kominek stalowy włoskiej firmy <strong>Pietta</strong> do karabinów czarnoprochowych <strong>Smith Carbine Cavalry</strong> (SMT50) oraz <strong>Smith Carbine Artillery</strong> (SMTA50). Podczas wymiany zalecane jest nałożenie smaru miedziowego na gwint kominka w celu uniknięcia zapieczeń.</p> <p><strong>Dane techniczne:<br /></strong>Schemat rewolweru: Smith Carbine .50 cal<br />Numer produktu: 4672<br />Nazwa części: Nipple Smith<br />Numer na schemacie: 21<br />Producent: Pietta, Włochy</p> <p>Opracowanie: firma <strong>Sharg®</strong> wyłączny importer</p>";111448;sharg
4673;5905247644756;Śruba do czyszczenia otworu zapałowego Pietta Smith Carbine .50 cal (4673);Pietta Firearms;Artykuły dla dorosłych > Broń > Broń palna;30;24.39;23;21;;2;0.002;https://hurt.sharg.pl/hpeciai/c25e34728fcf5ca6fa711f95a9b07756/111449_2.jpg|https://hurt.sharg.pl/hpeciai/9c259f10eaf70691bc0f1f3e112e3988/111449_1.jpg;4673 (serwis) śruba nipple channel clean out screw włoskiej firmy Pietta do karabinów czarnoprochowych Smith Carbine Cavalry (SMT50) oraz Smith Carbine Artillery (SMTA50)...;"<p style=""margin: 0pt; text-align: justify;""><strong>4673</strong> (serwis) śruba nipple channel clean out screw włoskiej firmy <strong>Pietta</strong> do karabinów czarnoprochowych <strong>Smith Carbine Cavalry</strong> (SMT50) oraz <strong>Smith Carbine Artillery</strong> (SMTA50).</p> <p><strong>Dane techniczne:<br /></strong>Schemat rewolweru: Smith Carbine .50 cal<br />Numer produktu: 4673<br />Nazwa części: Nipple Channel Clean Out Screw Smith<br />Numer na schemacie: 22<br />Producent: Pietta, Włochy</p> <p>Opracowanie: firma <strong>Sharg®</strong> wyłączny importer</p>";111449;sharg
4674;5905247644749;Bolec sprężyny spustu Pietta Smith Carbine .50 cal (4674);Pietta Firearms;Artykuły dla dorosłych > Broń > Broń palna;30;24.39;23;21;;5;0.003;https://hurt.sharg.pl/hpeciai/73894c4bc50f49645c96fbae9f7e8126/111450_2.jpg|https://hurt.sharg.pl/hpeciai/ecc687f95e889b86a081906955aa49c5/111450_1.jpg;4674 (serwis) bolec sprężyny spustu włoskiej firmy Pietta do karabinów czarnoprochowych Smith Carbine Cavalry (SMT50) oraz Smith Carbine Artillery (SMTA50)...;"<p style=""margin: 0pt; text-align: justify;""><strong>4674</strong> (serwis) bolec sprężyny spustu włoskiej firmy <strong>Pietta</strong> do karabinów czarnoprochowych <strong>Smith Carbine Cavalry</strong> (SMT50) oraz <strong>Smith Carbine Artillery</strong> (SMTA50).</p> <p><strong>Dane techniczne:<br /></strong>Schemat rewolweru: Smith Carbine .50 cal<br />Numer produktu: 4674<br />Nazwa części: Trigger Spring Pin Smith<br />Numer na schemacie: 23<br />Producent: Pietta, Włochy</p> <p>Opracowanie: firma <strong>Sharg®</strong> wyłączny importer</p>";111450;sharg
4675;5905247644732;Sprężyna spustu Pietta Smith Carbine .50 cal (4675);Pietta Firearms;Artykuły dla dorosłych > Broń > Broń palna;98;79.67;23;68.6;;1;0.005;https://hurt.sharg.pl/hpeciai/8a4e67b1d5a9d76ec74b634503de2903/111451_1.jpg|https://hurt.sharg.pl/hpeciai/acc59618e43bc55c23e4f0cde89a4991/111451_2.jpg;4675 (serwis) sprężyna spustu włoskiej firmy Pietta do karabinów czarnoprochowych Smith Carbine Cavalry (SMT50) oraz Smith Carbine Artillery (SMTA50)...;"<p style=""margin: 0pt; text-align: justify;""><strong>4675</strong> (serwis) sprężyna spustu włoskiej firmy <strong>Pietta</strong> do karabinów czarnoprochowych <strong>Smith Carbine Cavalry</strong> (SMT50) oraz <strong>Smith Carbine Artillery</strong> (SMTA50).</p> <p><strong>Dane techniczne:<br /></strong>Schemat rewolweru: Smith Carbine .50 cal<br />Numer produktu: 4675<br />Nazwa części: Trigger Spring Smith<br />Numer na schemacie: 24<br />Producent: Pietta, Włochy</p> <p>Opracowanie: firma <strong>Sharg®</strong> wyłączny importer</p>";111451;sharg
4676;5905247644725;Orzech zamka Pietta Smith Carbine .50 cal (4676);Pietta Firearms;Artykuły dla dorosłych > Broń > Broń palna;238;193.5;23;138.6;;2;0.03;https://hurt.sharg.pl/hpeciai/c4bf2834654bd6a4d957d8165c182f06/111452_1.jpg|https://hurt.sharg.pl/hpeciai/ca2dda567896787022b18302ad652f33/111452_2.jpg;4676 (serwis) orzech zamka / tumbler włoskiej firmy Pietta do karabinów czarnoprochowych Smith Carbine Cavalry (SMT50) oraz Smith Carbine Artillery (SMTA50)...;"<p style=""margin: 0pt; text-align: justify;""><strong>4676</strong> (serwis) orzech zamka włoskiej firmy <strong>Pietta </strong>do karabinów czarnoprochowych <strong>Smith Carbine Cavalry</strong> (SMT50) oraz <strong>Smith Carbine Artillery</strong> (SMTA50).</p> <p><strong>Dane techniczne:<br /></strong>Schemat rewolweru: Smith Carbine .50 cal<br />Numer produktu: 4676<br />Nazwa części: Tumbler Smith<br />Numer na schemacie: 25<br />Producent: Pietta, Włochy</p> <p>Opracowanie: firma <strong>Sharg®</strong> wyłączny importer</p>";111452;sharg
4690;5905247644718;Sprężyna główna Pietta Smith Carbine .50 cal (4690);Pietta Firearms;Artykuły dla dorosłych > Broń > Broń palna;123;100;23;86.1;;7;0.03;https://hurt.sharg.pl/hpeciai/499d3fd41aa293a40689dece6705f23b/111453_1.jpg|https://hurt.sharg.pl/hpeciai/8feda116638b7687e7336f5f77391e76/111453_2.jpg|https://hurt.sharg.pl/hpeciai/0b0befcf3ba86e6ab358231acbd3d588/111453_3.jpg;4690 (serwis) sprężyna główna włoskiej firmy Pietta. Przeznaczona  do karabinów czarnoprochowych Smith Carbine Cavalry (SMT50) oraz Smith Carbine Artillery (SMTA50)...;"<p style=""margin: 0pt; text-align: justify;""><strong>4690</strong> (serwis) sprężyna główna włoskiej firmy <strong>Pietta.</strong> Przeznaczona do karabinów czarnoprochowych <strong>Smith Carbine Cavalry</strong> (SMT50) oraz <strong>Smith Carbine Artillery</strong> (SMTA50).</p> <p><strong>Dane techniczne:<br /></strong>Schemat rewolweru: Smith Carbine .50 cal<br />Numer produktu: 4690<br />Nazwa części: MainSpring Smith<br />Numer na schemacie: 39<br />Producent: Pietta, Włochy</p> <p>Opracowanie: firma <strong>Sharg®</strong> wyłączny importer</p>";111453;sharg
448/IX;5905247644893;Śruba dźwigni ładowania Pietta 1858 Remington Model Army Stainless (448/IX);Pietta Firearms;Artykuły dla dorosłych > Broń > Broń palna;30;24.39;23;21;;14;0.002;https://hurt.sharg.pl/hpeciai/3e1cc9712b2d55196c9fc21e06df65f3/111454_2.jpg|https://hurt.sharg.pl/hpeciai/c1c15731bd8ddac1ca87422c938c62a2/111454_1.jpg;448/IX (serwis) śruba ze stali nierdzewnej (stainless steel) dźwigni ładowania / pobojczyka do rewolweru czarnoprochowego 1858 Remington New Model Army / Navy, Stainless włoskiej firmy Pietta...;"<p style=""margin: 0pt; text-align: justify;""><strong>448/IX</strong> (serwis) śruba ze stali nierdzewnej (stainless steel) dźwigni ładowania / pobojczyka do rewolwerów czarnoprochowych <strong>1858 Remington New Model Army / Navy, Stainless </strong><span>włoskiej firmy<span> </span></span><strong><strong>Pietta.</strong></strong></p> <p><strong>Dane techniczne:<br /></strong>Schemat rewolweru: 1858 Remington New Model Army / Navy<br />Numer produktu: 448/IX<br />Nazwa części: Loading Lever Screw Stainless Steel RMG<br />Numer na schemacie: 28<br />Producent: Pietta, Włochy</p> <p>Opracowanie: firma <strong>Sharg®</strong> wyłączny importer</p>";111454;sharg
454/IX;5905247644848;Śruba okładzin rękojeści Pietta 1858 Remington Model Army Stainless (454/IX);Pietta Firearms;Artykuły dla dorosłych > Broń > Broń palna;30;24.39;23;21;;2;0.005;https://hurt.sharg.pl/hpeciai/1112eb45613791b28f5f11f712f3f755/111455_2.jpg|https://hurt.sharg.pl/hpeciai/80f345dc5ddac822a31345a5ad9055a0/111455_1.jpg;454/IX (serwis) śruba ze stali nierdzewnej (stainless steel) do mocowania okładzin chwytu do rewolwerów Remington 1858 New Model Army / Navy, Stainless włoskiej firmy Pietta...;<p><strong>454/IX </strong>(serwis) śruba stainless steel do mocowania okładzin chwytu do rewolwerów <strong>Remington 1858 New Model Army / Navy, Stainless </strong>włoskiej firmy <strong>Pietta.</strong></p> <p><strong>Dane techniczne:<br /></strong>Schemat rewolweru: 1858 Remington New Model Army / Navy, Stainless<br />Numer produktu: 454/IX<br />Nazwa części: Grip Screw<br />Numer na schemacie: 31<br />Producent: Pietta, Włochy</p> <p>Opracowanie: firma <strong>Sharg®</strong> wyłączny importer</p>;111455;sharg
730/IX;5905247644527;Sworzeń tłoczka pobojczyka Pietta 1858 Remington Model Army Stainless (730/IX);Pietta Firearms;Artykuły dla dorosłych > Broń > Broń palna;25;20.33;23;17.5;;7;0.002;https://hurt.sharg.pl/hpeciai/4e355ab23324209c794af614e34d2038/111456_1.jpg;730/IX (serwis) sworzeń tłoczka pobojczyka 2.5*10 do rewolwerów Remington 1858 New Model Army / Navy, Stainless włoskiej firmy Pietta...;"<p style=""text-align: justify;""><strong>730/IX</strong> (serwis) sworzeń tłoczka pobojczyka <strong>2.5*10</strong> do rewolwerów <strong>Remington 1858 New Model Army / Navy, Stainless </strong>włoskiej firmy <strong>Pietta.</strong></p> <p><strong>Dane techniczne:</strong><br />Schemat rewolweru: 1858 Remington New Model Army / Navy, Stainless<br />Numer produktu: 730/IX<br />Nazwa części: Plunger Pin (Rammer Pin)<br />Numer na schemacie: 32<br />Producent: Pietta, Włochy</p> <p>Opracowanie: firma <strong>Sharg®</strong> wyłączny importer</p>";111456;sharg
3921;5905247645098;Śruba dźwigni ładowania Pietta 1862 Spiller & Burr (3921);Pietta Firearms;Artykuły dla dorosłych > Broń > Broń palna;20;16.26;23;14;;4;0.002;https://hurt.sharg.pl/hpeciai/731ae7df582ccc8608d1bae612fd5609/111457_2.jpg|https://hurt.sharg.pl/hpeciai/18558e2625455076dd7867bdfb1b5431/111457_1.jpg;3921 (serwis) śruba dźwigni ładowania do rewolweru czarnoprochowego 1862 Spiller & Burr .36 cal firmy Pietta...;"<p style=""margin: 0pt; text-align: justify;""><strong>3921</strong> (serwis) śruba dźwigni ładowania do rewolweru czarnoprochowego <strong>1862 Spiller &amp; Burr .36 cal </strong>firmy <strong>Pietta.</strong></p> <p><strong>Dane techniczne:</strong><br /><span>Schemat rewolweru: 1862 Spiller &amp; Burr</span><br /><span>Numer produktu: 3921</span><br /><span>Nazwa części: Loading Lever Screw</span><br /><span>Numer na schemacie: 16</span><br /><span>Producent: Pietta, Włochy</span></p> <p>Opracowanie: firma <strong>Sharg®</strong> wyłączny importer</p>";111457;sharg
664/OS;5905247644596;Spust Pietta 1851 Colt Navy Old Silver (664/OS);Pietta Firearms;Artykuły dla dorosłych > Broń > Broń palna;68;55.28;23;47.6;;6;0.006;https://hurt.sharg.pl/hpeciai/3b4f221d4227cb417042083033c10646/111458_1.jpg|https://hurt.sharg.pl/hpeciai/7b8ddc64d1c3e8bd547cf94615cf1bdc/111458_2.jpg;664/OS (serwis) spust wykonany ze stali i wykończony metodą OS (Old Silver). Przeznaczony do rewolwerów czarnoprochowych 1851 Colt Navy włoskiej firmy Pietta...;"<p style=""margin: 0pt; text-align: justify;""><strong>664/OS</strong> (serwis) spust wykonany ze stali i wykończony metodą<span> </span><strong>OS</strong><span> </span>(<strong>O</strong>ld<span> </span><strong>S</strong>ilver). Przeznaczony do rewolwerów czarnoprochowych <strong>1851 Colt Navy Old Silver </strong>włoskiej firmy<span> </span><strong>Pietta.</strong></p> <p><strong>Dane techniczne:</strong><br />Schemat rewolweru: 1851 Colt Navy<br />Numer produktu: 664/OS<br />Nazwa części: Trigger 1851 Navy Old Silver<br />Numer na schemacie: 24<br />Producent: Pietta, Włochy</p> <p>Opracowanie: firma<span> </span><strong>Sharg®</strong><span> </span>wyłączny importer</p>";111458;sharg
376;5905247645197;Śruba sprężyny spustu Pietta 1851 Colt, 1858 Remington, 1862 Spiller & Burr (376);Pietta Firearms;Artykuły dla dorosłych > Broń > Broń palna;20;16.26;23;14;;3;0.002;https://hurt.sharg.pl/hpeciai/92ae9b8e50c1f416b9520b569f1ff256/111459_2.jpg|https://hurt.sharg.pl/hpeciai/de9cb736addc92fc1b58b0e7eba371d4/111459_1.jpg;376 (serwis) śruba sprężyny mechanizmu spustu do rewolwerów czarnoprochowych: 1851 Colt Reb Nord Navy, 1860 Colt Army, 1861 Colt Navy, 1858 Remington New Model Army (.44 cal) / Navy (.36 cal) oraz 1862 Spiller & Burr firmy Pietta...;"<p style=""margin: 0pt; text-align: justify;""><strong>376</strong> (serwis) śruba sprężyny mechanizmu spustowego do rewolwerów czarnoprochowych: <strong>1851 Colt Reb Nord Navy, 1860 Colt Army, 1861 Colt Navy, </strong><strong>1858 Remington New Model Army (.44 cal) / Navy (.36 cal) </strong>oraz <strong>1862 Spiller &amp; Burr </strong>włoskiej firmy <strong>Pietta.</strong></p> <p><strong>Dane techniczne:</strong><br />Schemat rewolweru: 1851 Colt Reb Nord Navy<br />Numer produktu: 376<br />Nazwa części: Trigger Bolt Spring Screw<br />Numer na schemacie: 12<br />Producent: Pietta, Włochy</p> <p><strong>Dane techniczne:</strong><br /><span>Schemat rewolweru: 1860 Colt Army / 1861 Colt Navy</span><br /><span>Numer produktu: 376</span><br /><span>Nazwa części: Trigger Bolt Spring Screw</span><br /><span>Numer na schemacie: 11</span><br /><span>Producent: Pietta, Włochy</span></p> <p><strong>Dane techniczne:</strong><br /><span>Schemat rewolweru: 1858 Remington New Model Army / Navy</span><br /><span>Numer produktu: 376</span><br /><span>Nazwa części: Trigger Bolt Spring Screw</span><br /><span>Numer na schemacie: 33</span><br /><span>Producent: Pietta, Włochy</span></p> <p><strong>Dane techniczne:</strong><br /><span>Schemat rewolweru: 1862 Spiller &amp; Burr</span><br /><span>Numer produktu: 376</span><br /><span>Nazwa części: Trigger Bolt Spring Screw</span><br /><span>Numer na schemacie: 21</span><br /><span>Producent: Pietta, Włochy</span></p> <p>Opracowanie: firma <strong>Sharg®</strong> wyłączny importer</p>";111459;sharg
C230MBGP;716104012503;Nóż Spyderco Lil' Native Back Lock G-10 Plain (C230MBGP);Spyderco Inc.;Artykuły dla dorosłych > Broń > Noże szturmowe;878;713.82;23;;;8;0.084;https://hurt.sharg.pl/hpeciai/9dc84150feb4b1e5e01e2de05656049b/111461_1.jpg|https://hurt.sharg.pl/hpeciai/9e97c5302fed74f19de00816fa25a549/111461_3.jpg|https://hurt.sharg.pl/hpeciai/b410ee69a41b6caa05450f1a926c39d2/111461_4.jpg|https://hurt.sharg.pl/hpeciai/4c26254d4cf31c1cda8f635f68846fbf/111461_2.jpg|https://hurt.sharg.pl/hpeciai/658a481ee1e26a43988fa9ddc1da1b2b/111461_6.jpg|https://hurt.sharg.pl/hpeciai/01791e596992d67efd8cc7286b293a15/111461_5.jpg;Lil' Native G-10 Black Mid Back Lock Plain, kompaktowa wersja flagowego noża Native, to jeden z najlepszych EDC. Lekki z rękojeścią formowaną wtryskowo. Głownia ze stali proszkowej CPM S30V z dodatkiem węgla, chromu, wanadu. Made in USA...;"<p style=""text-align: justify; margin: 0pt 0pt 0pt 0pt;""><strong>Lil' Native G-10 Black Mid Back Lock </strong><strong>Plain,</strong> kultowy nóż <strong>Native</strong> od dziesięcioleci jest flagowym produktem firmy <strong>Spyderco. </strong>Teraz ten zaawansowany i niezwykle popularny folder wykonano w kompaktowej wersji dla <strong>dżentelmenów</strong> (gentleman's knife), to jeden z najlepszych <strong>EDC.</strong> Wyprodukowany w fabryce Spyderco w USA (Golden, Colorado).</p> <p style=""text-align: justify; margin: 0pt 0pt 0pt 0pt;""> </p> <p style=""text-align: justify; margin: 0pt 0pt 0pt 0pt;""><span>Wykonany z odpornej na korozję wytrzymałej na naprężenia mechaniczne amerykańskiej stali proszkowej </span><strong>CPM S30V</strong><span><span> z dodatkiem węgla, chromu i wanadu o</span> twardości</span><strong><span> </span>58-59 HRC. </strong><span>Ta wyjątkowa stal </span><span>przeznaczona do produkcji wysokogatunkowych ostrzy oraz noży, </span><span>wytwarzana jest w hutach </span><strong>Crucible Inc.</strong></p> <p style=""text-align: justify; margin: 0pt 0pt 0pt 0pt;""> </p> <p style=""text-align: justify; margin: 0pt 0pt 0pt 0pt;""><strong>Głownia</strong> - o profilu <strong>Drop Point,</strong> grubości <strong>3.2 mm.</strong> Ostrze gładkie <strong>Plain</strong> wyprowadzono szlifem <strong>płaskim pełnym</strong> (Full Flat Grind), redukującym wagę noża oraz poprawiającym właściwości tnące. Powłoka <strong>Satin Finish</strong> (pół-mat) eliminuje odblaski. Powiększone <strong>14 mm</strong> okrągłe wycięcie <strong>SpyderHole</strong> (patent Spyderco) umożliwia szybkie otwarcie noża kciukiem. <span>Karbowana </span><strong>rampa</strong><span><span> </span>pod kciuk oraz<span> </span></span><strong>Finger Choil</strong><span> (profilowane podcięcie pod palec wskazujący między rękojeścią a krawędzią tnącą) ułatwiają panowanie nad nożem. Solidna blokada (made in USA) głowni<strong> Back-Lock.</strong></span></p> <p style=""text-align: justify; margin: 0pt 0pt 0pt 0pt;""><strong> </strong></p> <p style=""text-align: justify; margin: 0pt 0pt 0pt 0pt;""><strong>Rękojeść</strong> - profilowana, pokryta antypoślizgowymi teksturowanymi okładzinami w kolorze <strong>czarnym. </strong>Mimo swoich kompaktowych rozmiarów zapewnia pełną, czteropalczastą rękojeść zapewniającą pewny uchwyt i doskonałą kontrolę. Wykonana z tworzywa <strong>G-10</strong> (wytrzymałego, odpornego na działanie wysokich i niskich temperatur, środków chemicznych). Metalowy przykręcany klips z możliwością mocowania w czterech płaszczyznach (góra/dół, prawo/lewo)<strong> 4-way clip positions.</strong> W tylnej części rękojeści otwór umożliwiający montaż linki zabezpieczającej.</p> <p><strong>Dane techniczne:</strong><br />Numer produktu: C230MBGP<br />Nazwa: Lil' Native G-10 Black Mid Back Lock PlainEdge<br />Rodzaj stali: CPMS30V<br />Długość głowni: 61 mm / 2.42""<br />Grubość głowni: 3.2 mm / 0.125""<br />Długość całkowita: 150 mm / 5.89""<br />Długość złożony: 88 mm / 3.47""<br />Waga: 68 g / 2.4 oz<br />Rodzaj krawędzi tnącej: Plain<br />Typ blokady: Back Lock<br />Rodzaj rękojeści: G-10<br />Rodzaj szlifu: Full-Flat<br />Klips: 4-position ambidextrous (Tip-Up/Down)<br />Kraj produkcji: USA<br />Producent: Spyderco, U.S.A.</p> <p>Opracowanie: firma <strong>Sharg®</strong> bezpośredni importer</p>";111461;sharg
204D;716104640164;Ostrzałki diamentowe Spyderco Tri-Angle 2szt. (204D);Spyderco Inc.;Artykuły dla dorosłych > Broń > Noże szturmowe;338;274.8;23;;;0;0.115;https://hurt.sharg.pl/hpeciai/5898a7f75e821bb32eea0f662072ce92/111463_2.jpg|https://hurt.sharg.pl/hpeciai/7a753f6ec4ffffeb10cc8711b3e14965/111463_1.jpg;204D - zestaw dwóch prętów diamentowych Spyderco. Stosowane są przy profilowaniu krawędzi tnących, ostrzeniu mocno stępionych głowni oraz ultra-twardych stali tarczowych. Pasują do Tri-Angle (204MF), najlepszego zestawu do ostrzenia dostępnego na rynku!;"<p style=""text-align: justify;""><strong>204D</strong> - zestaw dwóch <strong>prętów diamentowych</strong> (Tri-Angle Stones Diamond) firmy <strong>Spyderco.</strong> Stosowane są przy profilowaniu krawędzi tnących, ostrzeniu mocno stępionych głowni oraz ultra-twardych stali tarczowych. <span>Pasują do kultowego </span><strong>Tri-Angle</strong><span> (204MF),</span><strong><span> </span>najlepszego</strong> <strong>zestawu do ostrzenia dostępnego na rynku! </strong></p> <p style=""text-align: justify;""><span>Kamienie o przekroju trójkątnym </span><strong>7"" x 0.5""</strong><span><span> </span>(178mm x 13mm) </span>pokryto diamentowym nasypem (cząsteczkami twardego diamentu), dzięki czemu zbierają stal w dużo większym stopniu niż pręty ceramiczne, ostrzenie jest proste i przyjemne. Ostrzarka posiada 3 krawędzie robocze w tym jedną z bruzdą (rowkiem) do ostrzenia krawędzi haczyków wędkarskich, cążek, śrubokrętów, szydeł itp.</p> <p><iframe src=""https://www.youtube.com/embed/2suoKFNF2gE"" frameborder=""0"" width=""560"" height=""315""></iframe> <iframe src=""https://www.youtube.com/embed/sVvZPQ_cyIM"" frameborder=""0"" width=""560"" height=""315""></iframe> <iframe src=""https://www.youtube.com/embed/zPBkjoHHD_4"" frameborder=""0"" width=""560"" height=""315""></iframe> <iframe src=""https://www.youtube.com/embed/GhmLna-o0XY"" frameborder=""0"" width=""560"" height=""315""></iframe></p> <p><span>Opracowanie: firma </span><strong>Sharg®</strong></p>";111463;sharg
404;5905247645043;Muszka Pietta 1851 Colt, 1862 Spiller & Burr, 1836 Paterson (404);Pietta Firearms;Artykuły dla dorosłych > Broń > Broń palna;20;16.26;23;14;;1;0.001;https://hurt.sharg.pl/hpeciai/c4c8d3115b40c40df7b0ccfb01fb8136/111464_1.jpg;404 (serwis) mosiężna muszka włoskiej firmy Pietta. Do rewolwerów czarnoprochowych: 1851 Colt Reb Nord Navy, 1862 Spiller & Burr oraz 1836 Colt Paterson...;"<p style=""margin: 0pt; text-align: justify;""><strong>404</strong> (serwis) mosiężna muszka <span>włoskiej firmy </span><strong>Pietta. </strong>Do rewolwerów czarnoprochowych: <strong>1851 Colt Reb Nord Navy, </strong><strong>1862 Spiller &amp; Burr </strong>oraz <strong>1836 Colt Paterson.</strong></p> <p><strong>Dane techniczne:</strong><br />Schemat rewolweru: 1851 Colt Reb Nord Navy<br />Numer produktu: 404<br />Nazwa części: Front Sight Navy<br />Numer na schemacie: 2<br />Producent: Pietta, Włochy</p> <p><strong>Dane techniczne:</strong><br /><span>Schemat rewolweru: 1862 Spiller &amp; Burr</span><br /><span>Numer produktu: 404</span><br /><span>Nazwa części: Front Sight Spiller</span><br /><span>Numer na schemacie: 3</span><br /><span>Producent: Pietta, Włochy</span></p> <p><strong>Dane techniczne:</strong><br /><span>Schemat rewolweru: 1836 Colt Paterson</span><br /><span>Numer produktu: 404</span><br /><span>Nazwa części: Front Sight Paterson</span><br /><span>Numer na schemacie: 4</span><br /><span>Producent: Pietta, Włochy</span></p> <p>Opracowanie: firma <strong>Sharg®</strong> wyłączny importer</p>";111464;sharg
A3910;5905247644459;Zakończenie osi bębna Pietta 1862 Spiller & Burr (A3910);Pietta Firearms;Artykuły dla dorosłych > Broń > Broń palna;148;120.33;23;103.6;;1;0.04;https://hurt.sharg.pl/hpeciai/60138d2e5e724836b5654fc912086b8f/111465_1.jpg|https://hurt.sharg.pl/hpeciai/6a190dced4fedaab28b5d0b5419af5ae/111465_2.jpg;A3910 (serwis) zakończenie osi bębna firmy Pietta rewolweru czarnoprochowego 1862 Spiller & Burr .36 cal...;"<p style=""margin: 0pt; text-align: justify;""><strong>A3910</strong> (serwis) zakończenie osi bębna firmy<strong> Pietta </strong>rewolweru czarnoprochowego <strong>1862 Spiller &amp; Burr</strong><strong> .36 cal</strong><strong>.</strong></p> <p><strong>Dane techniczne:</strong><br /><span>Schemat rewolweru: 1862 Spiller &amp; Burr</span><br /><span>Numer produktu: A3910</span><br /><span>Nazwa części: Cylinder Pin Finished Spiller</span><br /><span>Numer na schemacie: 5</span><br /><span>Producent: Pietta, Włochy</span></p> <p>Opracowanie: firma <strong>Sharg®</strong> wyłączny importer</p>";111465;sharg
3911;5905247645135;Sworzeń osi bębna Pietta 1862 Spiller & Burr (3911);Pietta Firearms;Artykuły dla dorosłych > Broń > Broń palna;30;24.39;23;21;;1;0.005;https://hurt.sharg.pl/hpeciai/e0753db3191ae047fea89b8b6a38bdf0/111466_2.jpg|https://hurt.sharg.pl/hpeciai/bc2724db184b774a451f2e74627009d6/111466_1.jpg;3911 (serwis) sworzeń osi bębna firmy Pietta do rewolweru czarnoprochowego 1862 Spiller & Burr .36 cal...;"<p style=""margin: 0pt; text-align: justify;""><strong>3911</strong> (serwis) sworzeń blokujący oś bębna firmy<strong> Pietta </strong>do rewolweru czarnoprochowego <strong>1862 Spiller &amp; Burr</strong><strong> .36 cal</strong><strong>.</strong></p> <p><strong>Dane techniczne:</strong><br /><span>Schemat rewolweru: 1862 Spiller &amp; Burr</span><br /><span>Numer produktu: 3911</span><br /><span>Nazwa części: Cylinder Pin Locking Pin Spiller</span><br /><span>Numer na schemacie: 6</span><br /><span>Producent: Pietta, Włochy</span></p> <p>Opracowanie: firma <strong>Sharg®</strong> wyłączny importer</p>";111466;sharg
